COMB Title,NumberOfConsoles,GCN,XBX,PS2,Brand,License,Publisher,Developer,NPD Super Genre,NPD Sub Genre,Launch,Launch Year,Launch Month,ESRB,Online,Review,AvgReleaseYearPrice,PriorSaleBrand (M),TotalPriorSalesBrand (M),ConcurrentReleaseBrand,ConcurrentReleaseGenre,PriorReleaseBrand,PriorReleaseGenre,FirstYearUnits,FirstYearSales (M),FirstYearRatio,LTD ASP,LTD Units,LTD Dollars (M)
TERMINATOR 3: THE REDEMPTION,3,1,1,1,TERMINATOR,TERMINATOR,ATARI,PARADIGM ENTERTAINMENT,ACTION,GENERAL ACTION,2004-09-01,2004,9,T,NO,68.16666667,38.67,5.723291125,12.1748235,0,76,4,179,76096,2.957426,0.777645837,37.33,102006,3.80305
TERMINATOR: DAWN OF FATE,2,0,1,1,TERMINATOR,TERMINATOR,ATARI,PARADIGM ENTERTAINMENT,ACTION,GENERAL ACTION,2002-09-01,2002,9,T,NO,56.84999847,40.50,0,0,0,55,0,17,190931,6.4515325,0.865203479,30.00,245459,7.456665
TEST DRIVE,2,0,1,1,TEST DRIVE,,ATARI,PITBULL SYNDICATE,RACING,ACTION ORIENTED RACING,2002-05-01,2002,5,T,NO,68.05000305,48.50,6.86192275,6.86192275,0,25,2,32,576195,23.250974,0.754100937,30.00,1023118,30.832708
TEST DRIVE EVE OF DESTRUCTION,2,0,1,1,TEST DRIVE,,ATARI,MONSTER GAMES,RACING,COMBAT ORIENTED RACING,2004-08-01,2004,8,T,NO,72.84999847,39.00,23.250974,30.112896,0,3,4,32,95792,3.717302,0.766977463,38.00,127647,4.84669
TEST DRIVE WIDE OPEN,2,0,1,1,TEST DRIVE,,ATARI,ANGEL STUDIOS,RACING,ACTION ORIENTED RACING,2001-08-01,2001,8,E,NO,64.09999847,43.50,0,0,0,26,0,4,191084,6.86192275,0.732380042,31.50,308400,9.369347
TETRIS WORLDS,3,1,1,1,TETRIS,,THQ,BLUE PLANET SOFTWARE,FAMILY,PUZZLE GAMES,2002-03-01,2002,3,E,NO,57.76666768,31.67,0,0,0,8,0,3,449920,12.2955825,0.51108142,25.67,1043095,24.057972
TETRIS WORLDS ONLINE,1,0,1,0,TETRIS,,THQ,RADICAL ENTERTAINMENT,FAMILY,PUZZLE GAMES,2003-06-01,2003,6,E,YES,65.69999695,19.00,2.9173015,2.9173015,0,1,1,3,99684,1.9358225,0.861649988,19.00,116094,2.246646
THE BARD'S TALE,2,0,1,1,,,INXILE,INXILE ENTERTAINMENT,RPG,RPG,2004-10-01,2004,10,T,NO,77.55000305,47.50,0,0,0,28,0,58,51268,2.439552,0.580113528,39.00,107773,4.205301
THE BOUNCER,1,0,0,1,,,SQUARE ENIX INC,DREAMFACTORY,ACTION,GENERAL ACTION,2001-03-01,2001,3,T,NO,60.90000153,50.00,0,0,0,14,0,0,230828,11.45718,0.960207778,48.00,246301,11.93198
THE DUKES OF HAZZARD: RETURN OF,2,0,1,1,DUKES OF HAZZARD,OTHER,UBISOFT,RATBAG GAMES,RACING,ACTION ORIENTED RACING,2004-09-01,2004,9,E,NO,52.39999962,30.00,0,0,0,24,0,98,68460,2.029521,0.662333937,27.00,113665,3.064196
THE FAIRLY ODD PARENTS!: SHADOW,2,1,0,1,THE FAIRLYODD PARENTS,THE FAIRLY ODDPARENTS,THQ,BLITZ GAMES,ACTION,PLATFORM/SCROLLING CHARACTER,2004-09-01,2004,9,E,NO,67.84999847,38.00,13.0441595,13.0441595,0,41,2,77,115087,4.417448,0.637315703,29.00,238897,6.931334
THE FAIRLYODD PARENTS!: BREAKIN',3,1,1,1,THE FAIRLYODD PARENTS,THE FAIRLY ODDPARENTS,THQ,BLITZ GAMES,ACTION,PLATFORM/SCROLLING CHARACTER,2003-11-01,2003,11,E,NO,67.33333333,39.00,0,0,0,42,0,54,446985,14.9710825,0.95946416,33.00,472306,15.603587
THE GETAWAY,1,0,0,1,THE GETAWAY,,SONY,TEAM SOHO,ACTION,ACTION/DRIVING HYBRID,2003-01-01,2003,1,M,NO,76.69999695,40.00,0,0,0,3,0,2,854172,33.649452,0.93072685,37.00,978146,36.15395
THE GREAT ESCAPE,2,0,1,1,,OTHER,TAKE 2 INTERACTIVE,PIVOTAL GAMES,ACTION,GENERAL ACTION,2003-07-01,2003,7,M,NO,57.44999886,31.50,0,0,0,64,0,74,86434,2.4445145,0.883329154,25.00,106759,2.767388
THE GUY GAME,2,0,1,1,,,TAKE 2 INTERACTIVE,TOP HEAVY STUDIOS,OTHER GAMES,ADULT,2004-09-01,2004,9,M,NO,45.35000038,40.00,0,0,0,2,0,0,74335,2.965242,0.826258095,40.00,90044,3.58876
THE HAUNTED MANSION,3,1,1,1,,DISNEY ALL OTHER,TAKE 2 INTERACTIVE,HIGH VOLTAGE SOFTWARE,ADVENTURE,GENERAL ADVENTURE,2003-10-01,2003,10,T,NO,71.6333313,37.67,0,0,0,11,0,32,217592,7.1578205,0.927546235,31.33,244666,7.716942
THE HOBBIT,3,1,1,1,,OTHER,VIVENDI UNIVERSAL,INEVITABLE ENTERTAINMENT,RPG,RPG,2003-11-01,2003,11,E,NO,65.09999847,47.00,0,0,0,29,0,38,364918,12.12106275,0.922596296,30.33,439728,13.137992
THE INCREDIBLES,3,1,1,1,THE INCREDIBLES,INCREDIBLES,THQ,HEAVY IRON STUDIOS,ACTION,PLATFORM/SCROLLING CHARACTER,2004-11-01,2004,11,T,NO,63.20000076,38.33,0,0,0,53,0,99,782650,29.91272,0.714412824,37.00,1135263,41.870357
THE ITALIAN JOB,3,1,1,1,,OTHER,EIDOS INTERACTIVE,CLIMAX GROUP,RACING,COMBAT ORIENTED RACING,2003-06-01,2003,6,T,NO,58.5333341,29.00,0,0,0,17,0,24,134479,3.952564406,0.901448567,26.67,155584,4.384681
THE MARK OF KRI,1,0,0,1,,,SONY,SONY COMPUTER ENTERTAINMENT,ADVENTURE,GENERAL ADVENTURE,2002-07-01,2002,7,M,NO,81,41.00,0,0,0,9,0,6,125145,4.467693,0.846432755,30.00,176193,5.278261
THE MUMMY RETURNS,1,0,0,1,THE MUMMY,OTHER,VIVENDI UNIVERSAL,BLITZ GAMES,ACTION,GENERAL ACTION,2001-09-01,2001,9,T,NO,48.20000076,53.00,0,0,0,14,0,0,116578,5.872218,0.775939014,39.00,195933,7.567886
THE SIMS,3,1,1,1,THE SIMS,,ELECTRONIC ARTS,EDGE OF REALITY,STRATEGY,LIFE SIMULATIONS,2003-01-01,2003,1,T,NO,82.86666616,45.00,0,0,3,7,0,6,1085834,48.224431,0.831362967,34.00,1592491,58.00647
THE SIMS: BUSTIN' OUT,3,1,1,1,THE SIMS,,ELECTRONIC ARTS,MAXIS,STRATEGY,LIFE SIMULATIONS,2003-12-01,2003,12,T,NO,81.83333588,50.00,0,0,3,7,0,6,1007011,36.645869,0.870657959,33.00,1282288,42.089857
THE SUFFERING,2,0,1,1,,,MIDWAY,MIDWAY HOME ENTERTAINMENT,ADVENTURE,SURVIVAL HORROR,2004-03-01,2004,3,M,NO,81.79999924,44.50,0,0,0,10,0,23,269826,11.994474,0.966582422,42.50,292355,12.409158
THE THING,2,0,1,1,,OTHER,VIVENDI UNIVERSAL,COMPUTER ARTWORKS,ADVENTURE,SURVIVAL HORROR,2002-08-01,2002,8,M,NO,78.65000153,49.00,0,0,0,5,0,6,252890,11.04253175,0.951668131,39.50,285635,11.603343
THE URBZ: SIMS IN THE CITY,3,1,1,1,THE SIMS,,ELECTRONIC ARTS,MAXIS,STRATEGY,LIFE SIMULATIONS,2004-11-01,2004,11,T,NO,70.83333333,47.67,51.702441,84.8703,0,2,6,16,282689,13.470283,0.65446115,38.67,529553,20.58225
THEME PARK ROLLER,1,0,0,1,THEME PARK,,ELECTRONIC ARTS,BULLFROG PRODUCTIONS,STRATEGY,LIFE SIMULATIONS,2000-12-01,2000,12,E,NO,82.5,50.00,0,0,0,0,0,0,123741,4.675523,0.779676288,32.00,188517,5.996749
THIEF DEADLY SHADOWS,1,0,1,0,THIEF,,EIDOS INTERACTIVE,ION STORM,ACTION,STEALTH ACTION,2004-05-01,2004,5,M,NO,81.19999695,47.00,0,0,0,7,0,4,74095,3.474356,0.912346986,44.00,87196,3.808152
THUNDERSTRIKE:PHOENIX,1,0,0,1,THUNDERSTRIKE,,EIDOS INTERACTIVE,CORE DESIGN,FLIGHT,AIR COMBAT SIMULATIONS,2001-10-01,2001,10,T,NO,70.09999847,51.00,0,0,0,3,0,0,87988,3.4650605,0.801918577,31.00,137478,4.320963
TIGER WOODS PGA TOUR 2001,1,0,0,1,TIGER WOODS,PRO GOLF,ELECTRONIC ARTS,ELECTRONIC ARTS,SPORTS,GOLF,2001-02-01,2001,2,E,NO,73.30000305,50.00,0,0,0,0,0,1,268732,13.441152,0.946793365,48.00,292919,14.1965
TIGER WOODS PGA TOUR 2002,1,0,0,1,TIGER WOODS,PRO GOLF,ELECTRONIC ARTS,ELECTRONIC ARTS,SPORTS,GOLF,2002-02-01,2002,2,E,NO,84.40000153,48.00,13.441152,13.441152,1,3,1,2,348547,16.744533,0.978055377,47.00,364972,17.12023
TIGER WOODS PGA TOUR 2003,3,1,1,1,TIGER WOODS,PRO GOLF,ELECTRONIC ARTS,ELECTRONIC ARTS,SPORTS,GOLF,2002-10-01,2002,10,E,NO,88.93333435,47.00,13.441152,13.441152,1,7,1,2,943940,43.16093425,0.90055161,40.33,1079139,47.927219
TIGER WOODS PGA TOUR 2004,3,1,1,1,TIGER WOODS,PRO GOLF,ELECTRONIC ARTS,ELECTRONIC ARTS,SPORTS,GOLF,2003-09-01,2003,9,E,NO,88.83333333,49.00,43.16093425,73.34661825,0,2,5,12,1268551,60.69437525,0.904805347,46.00,1432587,67.080036
TIGER WOODS PGA TOUR 2005,3,1,1,1,TIGER WOODS,PRO GOLF,ELECTRONIC ARTS,ELECTRONIC ARTS,SPORTS,GOLF,2004-09-01,2004,9,E,NO,87.39999898,49.00,60.69437525,134.0409925,0,3,8,17,797350,38.740546,0.685199017,42.33,1346318,56.539115
TIME CRISIS 2,1,0,0,1,TIME CRISIS,,NAMCO,NAMCO,SHOOTER,OTHER SHOOTER,2001-09-01,2001,9,T,NO,79.30000305,54.00,0,0,2,10,0,2,154347,8.9322615,0.667710376,53.50,230357,13.377449
TIME CRISIS 3,1,0,0,1,TIME CRISIS,,NAMCO,NAMCO,SHOOTER,OTHER SHOOTER,2003-10-01,2003,10,T,NO,81.40000153,54.00,16.316328,17.864524,2,6,4,22,224207,13.06800169,0.882197945,53.50,255614,14.813004
TIME CRISIS: CRISIS ZONE,1,0,0,1,TIME CRISIS,,NAMCO,NAMCO,SHOOTER,OTHER SHOOTER,2004-10-01,2004,10,T,NO,68.19999695,54.50,24.787126,44.000528,2,10,8,30,44343,2.588085,0.533529628,52.00,83834,4.850874
TIME SPLITTERS,1,0,0,1,TIMESPLITTERS,,EIDOS INTERACTIVE,FREE RADICAL DESIGN,SHOOTER,1ST PERSON SHOOTER,2000-10-01,2000,10,T,NO,83,50.00,0,0,0,2,0,0,124943,5.9152465,0.849152025,42.00,167841,6.966063
TIMESPLITTERS 2,3,1,1,1,TIMESPLITTERS,,EIDOS INTERACTIVE,FREE RADICAL DESIGN,SHOOTER,1ST PERSON SHOOTER,2002-10-01,2002,10,T,NO,90.00000254,49.33,5.9152465,5.9152465,0,21,1,11,606388,25.149465,0.882195678,36.67,785732,28.507808
TOCA RACE 2/MCRAE 04,1,0,1,0,BUNDLE,PRO RACING ALL OTHER,CODEMASTERS,CODEMASTERS,OTHER GAMES,OTHER GAMES,2004-10-01,2004,10,T,YES,,30.00,0.176872,0.176872,0,0,1,1,10110,0.298753,0.501366051,28.00,21353,0.595878
TOCA RACE DRIVER 2,2,0,1,1,PRO RACE DRIVER,PRO RACING ALL OTHER,CODEMASTERS,CODEMASTERS,RACING,SPORTS ORIENTED RACING,2004-04-01,2004,4,T,YES,83.85000229,30.50,3.399118688,3.399118688,0,7,2,47,82890,2.560445,0.90612063,30.00,93294,2.825722
TOEJAM & EARL III,1,0,1,0,TOEJAM & EARL,,SEGA OF AMERICA,TOEJAM & EARL PRODUCTIONS,ACTION,PLATFORM/SCROLLING CHARACTER,2002-10-01,2002,10,T,NO,72,50.00,0,0,0,9,0,2,60215,2.7722095,0.931590564,44.00,67883,2.975781
TOKYO XTREME RACER,1,0,0,1,TOKYO XTREME RACER,,CRAVE,,RACING,ACTION ORIENTED RACING,2001-05-01,2001,5,E,NO,78.09999847,43.00,0,0,0,23,0,4,253346,8.406593,0.588524306,26.00,545560,14.28419
TOKYO XTREME RACER 3,1,0,0,1,TOKYO XTREME RACER,OTHER,CRAVE,GENKI,RACING,ACTION ORIENTED RACING,2003-11-01,2003,11,E,NO,62.79999924,21.00,8.406593,8.406593,0,17,1,44,205527,4.0100365,0.859543786,19.00,248999,4.665308
TOM AND JERRY WAR OF THE WHISKER,3,1,1,1,TOM & JERRY,TOM & JERRY,NEWKIDCO,NEWKIDCO,FIGHTING,FIGHT/HEAD TO HEAD,2002-11-01,2002,11,T,NO,59.43333435,25.00,0,0,0,21,0,21,136867,2.867791625,0.852039391,19.67,162438,3.365797
TOM CLANCY: GHOST RECON,3,1,1,1,TOM CLANCY,TOM CLANCY,UBISOFT,UBISOFT ENTERTAINMENT,SHOOTER,SQUAD BASED COMBAT,2002-11-01,2002,2,M,NO,,46.00,0,0,2,6,0,1,1704466,70.47000325,0.873658393,36.33,2187524,80.660821
TOM CLANCY'S GHOST RECON 2,2,0,1,1,TOM CLANCY,TOM CLANCY,UBISOFT,RED STORM ENTERTAINMENT,SHOOTER,SQUAD BASED COMBAT,2004-11-01,2004,11,T,YES,,48.50,58.724348,183.585996,6,8,7,18,759129,36.84436,0.772163489,47.00,1006167,47.71575
TOM CLANCY'S GHOST RECON JUNGLE,1,0,0,1,TOM CLANCY,TOM CLANCY,UBISOFT,UBISOFT ENTERTAINMENT,SHOOTER,SQUAD BASED COMBAT,2004-03-01,2004,3,M,YES,,30.00,29.3893,63.38806,3,4,2,8,296384,8.82812,0.838011089,27.00,384984,10.53461
TOM CLANCY'S RAINBOW SIX 3,3,1,1,1,TOM CLANCY,TOM CLANCY,UBISOFT,UBISOFT ENTERTAINMENT,ACTION,GENERAL ACTION,2003-10-01,2003,3,M,NO,,44.75,145.4937658,249.610105,8,44,8,38,930924,37.96028069,0.91216462,38.50,1082475,41.615603
TOM CLANCY'S SPLINTER CELL,3,1,1,1,TOM CLANCY,TOM CLANCY,UBISOFT,UBISOFT ENTERTAINMENT,ACTION,STEALTH ACTION,2002-11-01,2002,4,T,NO,,45.67,33.99876,33.99876,2,8,1,4,2055604,89.53729375,0.894193657,36.67,2579811,100.131882
TOM CLANCY'S SPLINTER CELL: PAND,3,1,1,1,TOM CLANCY,TOM CLANCY,UBISOFT,UBISOFT ENTERTAINMENT,ACTION,STEALTH ACTION,2004-03-01,2004,3,T,NO,,43.33,62.91586975,190.602425,7,18,9,16,785412,36.044839,0.912118433,39.33,937154,39.517718
TOM CLANCY'S THE SUM OF ALL FEAR,1,1,0,0,,TOM CLANCY,UBISOFT,RED STORM ENTERTAINMENT,SHOOTER,SQUAD BASED COMBAT,2003-01-01,2003,1,T,NO,35,30.00,0,0,0,3,0,0,20051,0.597302438,0.977356187,29.00,20740,0.611141
TOMB RAIDER ANGEL OF DARKNESS,1,0,0,1,TOMB RAIDER,TOMB RAIDER,EIDOS INTERACTIVE,CORE DESIGN,ADVENTURE,GENERAL ADVENTURE,2003-06-01,2003,6,T,NO,53.79999924,46.00,0,0,0,4,0,16,359498,14.777663,0.911039001,36.00,455122,16.22067
TONKA RESCUE PATROL,1,1,0,0,TONKA,TONKA,TAKE 2 INTERACTIVE,LUCKY CHICKEN GAMES,CHILDREN'S,CHILDREN'S GAMES,2003-11-01,2003,11,E,NO,66,20.00,0,0,0,6,0,5,33887,0.575785,0.836298751,17.00,40952,0.688492
TONY HAWK'S PRO SKATER 2,1,0,1,0,TONY HAWK,TONY HAWK,ACTIVISION,NEVERSOFT ENTERTAINMENT,SPORTS,EXTREME SPORTS,2001-11-01,2001,11,T,NO,82.80000305,50.00,0,0,0,6,0,0,275447,12.129492,0.927724837,39.00,336881,13.07445
TONY HAWK'S PRO SKATER 3,3,1,1,1,TONY HAWK,TONY HAWK,ACTIVISION,NEVERSOFT ENTERTAINMENT,SPORTS,EXTREME SPORTS,2001-10-01,2001,3,T,NO,90.70000203,47.00,24.80121,12.129492,1,22,1,10,2208598,91.575942,0.870140073,35.00,2908896,105.242759
TONY HAWK'S PRO SKATER 4,3,1,1,1,TONY HAWK,TONY HAWK,ACTIVISION,NEVERSOFT ENTERTAINMENT,SPORTS,EXTREME SPORTS,2002-10-01,2002,10,T,NO,89.83333333,48.00,109.632746,96.961028,1,37,3,24,1950868,79.274523,0.889099225,34.33,2461400,89.16274
TONY HAWK'S UNDERGROUND,3,1,1,1,TONY HAWK,TONY HAWK,ACTIVISION,NEVERSOFT ENTERTAINMENT,SPORTS,EXTREME SPORTS,2003-10-01,2003,10,T,NO,87.36666616,47.00,79.274523,182.979958,0,15,7,64,2507618,102.89723,0.931618198,38.00,2834524,110.45
TONY HAWK'S UNDERGROUND 2,3,1,1,1,TONY HAWK,TONY HAWK,ACTIVISION,NEVERSOFT ENTERTAINMENT,SPORTS,EXTREME SPORTS,2004-10-01,2004,10,T,NO,84.45000076,45.67,102.89723,285.8772,0,4,10,82,1282123,58.125078,0.861652235,42.33,1585808,67.4577
TOP ANGLER,1,0,0,1,,,XICAT INTERACTIVE,SIMS,SPORTS,FISHING,2002-03-01,2002,3,E,NO,51,30.00,0,0,0,2,0,1,41036,1.241526,0.97509036,30.00,42489,1.273242
TOP GEAR DARE DEVIL,1,0,0,1,TOP GEAR,,KEMCO AMERICA,PAPAYA STUDIO,RACING,ACTION ORIENTED RACING,2000-12-01,2000,12,E,NO,58.5,50.00,0,0,0,3,0,0,99473,2.812308,0.708005069,25.00,157902,3.972158
TOP GUN: COMBAT ZONES,2,1,0,1,TOP GUN,,TITUS INTERACTIVE,DIGITAL INTEGRATION,FLIGHT,AIR COMBAT SIMULATIONS,2001-10-01,2001,10,E,NO,60.54999924,49.50,0,0,0,4,0,0,271584,11.86577813,0.754110658,30.50,455418,15.734797
TOP SPIN,1,0,1,0,,PRO TENNIS,MICROSOFT,PAM DEVELOPMENT,SPORTS,TENNIS,2003-10-01,2003,10,E,YES,87.69999695,48.00,0,0,0,1,0,1,243898,9.548297,0.905534228,38.00,278561,10.54438
TOTAL IMMERSION RACING,2,0,1,1,,,VIVENDI UNIVERSAL,RAZORWORKS,RACING,SPORTS ORIENTED RACING,2002-11-01,2002,11,E,NO,62.25,25.50,0,0,0,17,0,14,31646,0.60197925,0.727406718,16.50,55093,0.827569
TOTALED!,1,0,1,0,,,MAJESCO,RAGE SOFTWARE,RACING,ACTION ORIENTED RACING,2002-08-01,2002,8,T,NO,62.79999924,31.00,0,0,0,10,0,4,38042,1.152273375,0.936979782,30.00,41231,1.229774
TOURNAMENT PAINTBALL,1,0,1,0,,,ACTIVISION,WXP,SPORTS,EXTREME SPORTS,2004-11-01,2004,11,T,YES,71.80000305,36.00,0,0,0,2,0,24,158841,5.643659,0.567828918,36.00,276972,9.939013
TOXIC GRIND,1,0,1,0,,,THQ,BLUE SHIFT,SPORTS,EXTREME SPORTS,2002-10-01,2002,10,T,NO,56.09999847,39.00,0,0,0,10,0,7,7224,0.107868664,0.670224824,12.00,13001,0.160944
TRANSFORMERS,1,0,0,1,TRANSFORMERS,TRANSFORMERS,ATARI,MELBOURNE HOUSE SOFTWARE,ACTION,GENERAL ACTION,2004-05-01,2004,5,T,NO,77.30000305,41.00,0,0,0,40,0,82,188930,7.816726,0.936470858,40.00,210643,8.347004
TRANSWORLD SNOWBOARD,1,0,1,0,,,ATARI,HOUSEMARQUE,SPORTS,EXTREME SPORTS,2002-10-01,2002,10,T,NO,73.5,49.00,0,0,0,10,0,7,40728,1.743428,0.898617253,38.00,51633,1.940123
TRANSWORLD SURF,2,0,1,1,TRANSWORLD SURF,,ATARI,ANGEL STUDIOS,SPORTS,EXTREME SPORTS,2001-11-01,2001,4,T,NO,73.55000305,49.50,0,0,0,22,0,14,119515,5.49468525,0.899544988,40.00,152492,6.108294
TRANSWORLD SURF: NEXT,1,1,0,0,TRANSWORLD SURF,,ATARI,ANGEL STUDIOS,SPORTS,EXTREME SPORTS,2003-03-01,2003,3,T,NO,65.80000305,47.00,0,0,0,6,0,15,166,0.007615,0.64239919,44.00,268,0.011854
TREASURE PLANET,1,0,0,1,TREASURE PLANET,TREASURE PLANET,BUENA VISTA GAMES,BIZARRE CREATIONS,ADVENTURE,GENERAL ADVENTURE,2002-11-01,2002,11,E,NO,63.59999847,40.00,0,0,2,18,0,12,105899,3.87838625,0.883225499,32.50,133601,4.391162
TRIBES:AERIAL ASSAULT,1,0,0,1,TRIBES,,VIVENDI UNIVERSAL,INEVITABLE ENTERTAINMENT,SHOOTER,1ST PERSON SHOOTER,2002-09-01,2002,9,T,YES,74.80000305,50.00,0,0,0,8,0,10,68130,2.72207925,0.886170815,35.00,87839,3.071732
TRIGGER MAN,3,1,1,1,,,CRAVE,POINT OF VIEW,ACTION,GENERAL ACTION,2004-10-01,2004,10,T,NO,26.83333333,13.00,0,0,0,76,0,179,39744,0.422554,0.579102882,12.33,66092,0.72967
TRIPLE PLAY 2002,2,0,1,1,TRIPLE PLAY,MAJOR LEAGUE BASEBALL (MLB),ELECTRONIC ARTS,PANDEMIC STUDIOS,SPORTS,BASEBALL,2002-03-01,2002,3,E,NO,64.65000153,46.00,14.318477,14.318477,0,6,1,3,405283,18.498773,0.938978777,38.50,484751,19.700949
TRIPLE PLAY BASEBALL,1,0,0,1,TRIPLE PLAY,MAJOR LEAGUE BASEBALL (MLB),ELECTRONIC ARTS,TREYARCH INVENTION,SPORTS,BASEBALL,2001-03-01,2001,3,E,NO,75.09999847,50.00,0,0,0,2,0,0,288504,14.318477,0.950806279,48.00,314796,15.0593
TRIVIAL PURSUIT UNHINGED,2,0,1,1,TRIVIAL PURSUIT,TRIVIAL PURSUIT,ATARI,ARTECH STUDIOS,FAMILY,TRADITIONAL BOARD GAMES,2004-03-01,2004,3,T,YES,51.19999886,23.50,0,0,0,2,0,4,84547,1.972794,0.80110469,21.50,116456,2.462592
